-27.472750607694405	145.73197123336655
-39.831533657420216	142.80785059122303
-52.19031670714603	139.8837299490795
-64.54909975687184	136.95960930693596
-76.90788280659766	134.03548866479244
-89.26666585632348	131.11136802264892
-101.62544890604929	128.1872473805054
-113.9842319557751	125.26312673836186
-126.34301500550092	122.33900609621834
-138.70179805522673	119.4148854540748
-151.06058110495255	116.49076481193129
-163.41936415467836	113.56664416978776
-175.77814720440415	110.64252352764424
-188.13693025413	107.7184028855007
-200.49571330385578	104.79428224335717
-212.85449635358162	101.87016160121365
-225.2132794033074	98.94604095907013
-237.57206245303323	96.02192031692661
-249.93084550275907	93.09779967478306
-262.2896285524849	90.17367903263954
-274.64841160221073	87.24955839049602
-287.0071946519365	84.3254377483525
-299.36597770166236	81.40131710620896
-311.72476075138815	78.47719646406544
-324.08354380111393	75.55307582192192
-336.4423268508398	72.62895517977839
-348.8011099005656	69.70483453763485
-361.1598929502914	66.78071389549133
-373.5186760000172	63.85659325334781
-385.87745904974304	60.93247261120429
-398.2362420994689	58.008351969060755
-410.59502514919467	55.08423132691722
-422.95380819892046	52.1601106847737
-435.3125912486463	49.23599004263018
-447.6713742983721	46.31186940048666
-459.9818065779065	43.184839485255864
-470.46907937512856	36.01949453358769
-477.8569800554387	25.68779658322038
-481.2464634262797	13.447026122234542
-480.22505795322377	0.78678165937513
-474.9170600663312	-10.752291849035121
-465.96840833310785	-19.765986494253006
-454.4680781836194	-25.15741167248906
-441.97986171764524	-27.46705439355456
-429.491645251671	-29.776697114620056
-417.0034287856968	-32.08633983568555
-404.5152123197226	-34.39598255675105
-392.0269958537484	-36.705625277816544
-381.7196997034179	-44.12443607941317
-375.6745916711033	-55.29295328261208
-375.0995960367822	-67.97950079014998
-380.10960755235385	-79.64907200139609
-389.7035333473061	-87.96987097033255
-400.0732243908061	-95.30195850815939
-410.44291543430614	-102.63404604598622
-420.8126064778062	-109.96613358381306
-431.18229752130617	-117.2982211216399
-441.5519885648062	-124.63030865946675
-451.8803745438962	-132.1067210278043
-458.57093423082136	-142.96069310765535
-460.60955453772635	-155.54704786504115
-457.6872341805422	-167.9580245616787
-450.2469201562022	-178.3124451661212
-439.4163686141032	-185.0408515248685
-426.8372066499571	-187.1233939888473
-414.41610476354623	-184.24441382880923
-402.1638976871842	-180.90174696566777
-389.9116906108221	-177.5590801025263
-377.6594835344601	-174.21641323938485
-365.40727645809807	-170.8737463762434
-353.15506938173604	-167.53107951310193
-340.902862305374	-164.1884126499605
-328.65065522901193	-160.84574578681904
-316.3984481526499	-157.50307892367758
-304.1462410762879	-154.16041206053612
-291.8940339999258	-150.81774519739466
-279.64182692356377	-147.4750783342532
-267.38961984720174	-144.13241147111177
-255.1374127708397	-140.78974460797028
-242.88520569447766	-137.44707774482885
-230.6329986181156	-134.1044108816874
-218.38079154175355	-130.76174401854593
-206.12858446539153	-127.41907715540447
-193.87637738902947	-124.076410292263
-181.62417031266745	-120.73374342912155
-169.3719632363054	-117.39107656598009
-157.11975615994334	-114.04840970283863
-144.8675490835813	-110.70574283969718
-132.61534200721928	-107.36307597655572
-120.36313493085726	-104.02040911341427
-108.11092785449517	-100.6777422502728
-95.85872077813315	-97.33507538713134
-83.60651370177112	-93.9924085239899
-71.3543066254091	-90.64974166084843
-59.10209954904707	-87.30707479770699
-46.849892472684985	-83.96440793456551
-34.59768539632296	-80.62174107142405
-22.345478319960876	-77.27907420828261
-10.09327124359885	-73.93640734514115
2.158935832763177	-70.5937404819997
14.41114290912526	-67.25107361885823
26.355391828383272	-63.490184791359944
37.58133858165698	-57.52184676258401
47.517834631813784	-49.5903282712554
55.82575430730816	-39.96632650491085
62.2215541110284	-28.978301923403876
66.48694986185482	-17.001268132773518
68.47636658133378	-4.443992932741983
68.12190686603735	8.264952642847733
65.43566817852975	20.691821156146126
60.509329969417465	32.41249226246549
54.49905669431334	43.60028092504618
48.4887834192092	54.78806958762688
42.47851014410506	65.97585825020757
36.46823686900094	77.16364691278824
30.457963593896807	88.35143557536894
24.44769031879267	99.53922423794964
18.43741704368854	110.72701290053033
12.427143768584411	121.91480156311101
6.416870493480278	133.1025902256917
-2.8848644067092764	141.74584894400013
-14.783086182515637	146.17986653516357
