-27.76361779024453	145.6620630851339
-40.09462621853378	142.6229462493641
-52.42563464682303	139.58382941359432
-64.75664307511228	136.5447125778245
-77.08765150340153	133.5055957420547
-89.41865993169078	130.46647890628492
-101.74966835998003	127.42736207051513
-114.08067678826927	124.38824523474533
-126.41168521655854	121.34912839897554
-138.74269364484778	118.31001156320573
-151.07370207313704	115.27089472743594
-163.40471050142628	112.23177789166616
-175.73571892971552	109.19266105589635
-188.06672735800478	106.15354422012655
-200.39773578629402	103.11442738435676
-212.7287442145833	100.07531054858697
-225.05975264287252	97.03619371281718
-237.39076107116176	93.99707687704738
-249.72176949945103	90.95796004127757
-262.0527779277403	87.91884320550778
-274.38378635602953	84.879726369738
-286.7147947843188	81.84060953396819
-299.04580321260806	78.8014926981984
-311.3768116408973	75.76237586242861
-323.70782006918654	72.72325902665881
-336.03882849747583	69.684142190889
-348.36983692576507	66.64502535511922
-360.7008453540543	63.60590851934943
-373.03185378234355	60.56679168357964
-385.3628622106328	57.527674847809834
-397.6938706389221	54.48855801204003
-410.0248790672113	51.44944117627024
-422.35588749550055	48.41032434050045
-434.6868959237898	45.37120750473065
-447.01790435207903	42.33209066896086
-459.2930952565023	39.071351069197874
-469.37124105760574	31.341945420042492
-475.7031922894761	20.331989558427523
-477.3156410577221	7.733864958024637
-473.96073183440836	-4.515923553652577
-466.1541602578056	-14.534415191462752
-455.09590362802226	-20.781630153935765
-443.6497533698778	-26.28396095714821
-432.2036031117334	-31.78629176036065
-420.75745285358903	-37.28862256357309
-409.3113025954446	-42.79095336678554
-397.8651523373002	-48.29328416999798
-388.0881770218945	-56.398212382046054
-382.8193489073731	-67.95323544304136
-383.1114772028581	-80.6494462438859
-388.9061892772734	-91.9499072793981
-398.45627025408055	-100.32164266320157
-408.0063512308876	-108.69337804700504
-417.55643220769474	-117.06511343080851
-427.10651318450186	-125.43684881461199
-436.65659416130893	-133.80858419841547
-446.20667513811605	-142.18031958221894
-454.16378232552034	-152.14308747285318
-457.71329289495617	-164.3894450354902
-456.3171942895697	-177.0631661748609
-450.18709838249407	-188.24324770428402
-440.252166675916	-196.23508296410535
-428.0182738263726	-199.82731967406545
-415.33975660607547	-198.47546911682076
-403.20254329992053	-194.7367456500616
-391.0653299937656	-190.99802218330245
-378.92811668761067	-187.25929871654327
-366.79090338145573	-183.52057524978412
-354.6536900753008	-179.78185178302496
-342.51647676914587	-176.0431283162658
-330.37926346299093	-172.30440484950662
-318.242050156836	-168.56568138274747
-306.10483685068107	-164.82695791598832
-293.96762354452613	-161.08823444922916
-281.8304102383712	-157.34951098247
-269.6931969322163	-153.61078751571083
-257.55598362606133	-149.87206404895167
-245.41877031990643	-146.13334058219252
-233.28155701375147	-142.39461711543333
-221.14434370759653	-138.65589364867418
-209.00713040144163	-134.91717018191503
-196.86991709528667	-131.17844671515587
-184.73270378913176	-127.4397232483967
-172.5954904829768	-123.70099978163753
-160.4582771768219	-119.96227631487838
-148.32106387066693	-116.22355284811923
-136.18385056451206	-112.48482938136007
-124.04663725835712	-108.7461059146009
-111.90942395220213	-105.00738244784174
-99.7722106460472	-101.26865898108258
-87.63499733989227	-97.52993551432341
-75.49778403373739	-93.79121204756426
-63.360570727582456	-90.0524885808051
-51.223357421427465	-86.31376511404594
-39.08614411527253	-82.57504164728677
-26.9489308091176	-78.83631818052761
-14.811717502962722	-75.09759471376846
-2.6745041968077885	-71.3588712470093
9.462709109347202	-67.62014778025014
21.599922415502135	-63.88142431349095
32.557874403055685	-58.30706834621686
42.65969101308787	-50.58720821080331
51.169044951264	-41.14084198415744
57.79551790974839	-30.290367549205545
62.312952993728146	-18.406104021535928
64.5671732983079	-5.893653016577313
64.4812438586124	6.819944250304434
62.05809738641399	19.300781582284284
57.38043417872777	31.122896716579334
51.6982156402398	42.48081873078878
46.015997101751836	53.83874074499825
40.33377856326387	65.1966627592077
34.65156002477591	76.55458477341713
28.969341486287945	87.9125067876266
23.28712294779998	99.27042880183605
17.604904409312017	110.6283508160455
11.922685870824052	121.98627283025495
6.240467332336088	133.3441948444644
-3.1401889953198676	141.90173422722086
-15.078597656307759	146.22638358506117
